,runtype,run,nranks,epcnt,epoch1_wr_min,epoch1_wr_max,epoch2_wr_min,epoch2_wr_max,epoch3_wr_min,epoch3_wr_max,epoch4_wr_min,epoch4_wr_max,epoch5_wr_min,epoch5_wr_max,epoch6_wr_min,epoch6_wr_max,epoch7_wr_min,epoch7_wr_max,epoch8_wr_min,epoch8_wr_max,epoch9_wr_min,epoch9_wr_max,epoch10_wr_min,epoch10_wr_max,load_std,wr_dropped,epoch4_tmin,epoch4_tmax,epoch5_tmin,epoch5_tmax,epoch6_tmin,epoch6_tmax,epoch7_tmin,epoch7_tmax,epoch8_tmin,epoch8_tmax,epoch9_tmin,epoch9_tmax,epoch10_tmin,epoch10_tmax,epoch11_tmin,epoch11_tmax,epoch12_tmin,epoch12_tmax,max_fin_dura,total_io_time,epoch3_tmin,epoch3_tmax,epoch11_wr_min,epoch11_wr_max,epoch2_tmin,epoch2_tmax,epoch12_wr_min,epoch12_wr_max,epoch1_tmin,epoch1_tmax
41,dfs-reg-suite,3,16,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,11832.0,11850.0,11390.0,11407.0,11565.0,11603.0,11307.0,11331.0,11466.0,11485.0,11371.0,11406.0,11524.0,11557.0,11359.0,11374.0,11468.0,11487.0,59.666999999999994,138398.446,12064.0,12084.0,6500000.0,6600000.0,12183.0,12200.0,,,,
42,dfs-reg-suite,3,64,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,47624.0,48986.0,46073.0,48944.0,47988.0,49461.0,47043.0,48155.0,47354.0,49050.0,47071.0,48797.0,47208.0,50713.0,47429.0,49011.0,46981.0,48443.0,159.116,586872.103,,,,,,,,,,
43,dfs-reg-suite,1,64,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,46666.0,47819.0,47788.0,50173.0,46665.0,49192.0,47561.0,50250.0,46426.0,50532.0,47371.0,48470.0,48369.0,49271.0,46603.0,48387.0,47907.0,48996.0,141.457,597897.511,,,,,,,,,,
44,dfs-reg-suite,2,32,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,74454.0,74778.0,73364.0,75245.0,74614.0,75402.0,74247.0,74673.0,73854.0,74270.0,75932.0,76896.0,73286.0,73445.0,73370.0,73752.0,73259.0,74611.0,168.284,903603.43,,,,,,,,,,
45,dfs-reg-suite,2,256,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,13100000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,23827.0,28169.0,23383.0,27053.0,22884.0,26431.0,21843.0,25911.0,22929.0,27921.0,23992.0,28948.0,31359.0,34746.0,30905.0,40575.0,29196.0,34762.0,15848.431,375176.957,,,,,,,,,,
46,dfs-reg-suite,2,16,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,11598.0,11627.0,11747.0,11763.0,11814.0,11840.0,11870.0,11897.0,12073.0,12100.0,11960.0,11986.0,11765.0,11780.0,11770.0,11798.0,11888.0,11914.0,58.7,141308.47600000002,11931.0,11961.0,6500000.0,6600000.0,11922.0,11947.0,,,,
47,dfs-reg-suite,1,32,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,75745.0,75908.0,76365.0,77581.0,77744.0,80227.0,74471.0,74633.0,75442.0,76600.0,77414.0,78544.0,75583.0,75956.0,75999.0,76061.0,74736.0,75052.0,176.832,922172.3809999999,,,,,,,,,,
48,dfs-reg-suite,1,16,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,11864.0,11887.0,11668.0,11708.0,11914.0,11935.0,11763.0,11780.0,11808.0,11837.0,12080.0,12115.0,11829.0,11850.0,12121.0,12147.0,11599.0,11624.0,59.606,141150.351,11619.0,11650.0,6500000.0,6600000.0,12017.0,12051.0,,,,
49,dfs-reg-suite,2,128,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,31880.0,34903.0,31127.0,34251.0,31589.0,35267.0,31851.0,35339.0,31951.0,33812.0,32110.0,33888.0,31446.0,34084.0,31384.0,34557.0,31209.0,34382.0,438.901,414310.48099999997,,,,,,,,,,
50,dfs-reg-suite,2,64,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,7200000.0,5900000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6900000.0,6200000.0,6600000.0,0,0,47657.0,49295.0,48294.0,50911.0,46578.0,49278.0,47984.0,50601.0,46897.0,49030.0,48235.0,48993.0,46700.0,49104.0,46521.0,50045.0,47769.0,50739.0,326.594,598959.5430000001,,,,,,,,,,
51,dfs-reg-suite,1,512,12,5800000,6800000,6300000,7200000,5900000,13100000,5900000,7200000,5900000.0,7200000.0,5900000.0,13100000.0,5900000.0,7200000.0,5900000.0,7200000.0,5900000.0,7200000.0,5900000.0,6600000.0,0,0,54241.0,76891.0,51290.0,65144.00000000001,90680.0,110477.0,80339.0,118585.0,79214.0,117980.0,82022.0,95577.0,68195.0,113297.0,72894.0,94742.0,79480.0,113588.0,17219.605000000003,1076555.871,,,,,,,,,,
52,dfs-reg-suite,1,256,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,7200000.0,6000000.0,6700000.0,6300000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,23823.0,26030.0,24310.0,27057.0,22944.0,28239.0,23084.0,25680.0,23057.0,25456.0,26257.0,34088.0,27585.0,32698.0,33009.0,39415.0,26183.0,35854.0,30143.84,380842.152,,,,,,,,,,
53,dfs-reg-suite,1,128,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,33100.0,34641.0,32644.0,34451.0,31364.0,34730.0,33174.0,35859.0,32356.0,36347.0,32490.000000000004,34324.0,31402.0,34310.0,32589.0,34233.0,32509.0,34377.0,442.268,419653.162,,,,,,,,,,
54,network-suite-1hopsim,3,256,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,27957.0,46551.0,33951.0,52580.0,25025.0,40956.0,25004.0,39588.0,24538.0,40324.0,36934.0,53994.0,29576.0,45387.0,31645.0,49073.0,29792.0,47533.0,3.0149999999999997,561128.3929999999,31051.0,46470.0,6500000.0,6600000.0,33422.0,50222.0,,,,
55,network-suite-1hopsim,3,128,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,18088.0,34629.0,22691.0,36901.0,17929.0,35276.0,26992.0,41348.0,23639.0,38133.0,24045.0,35705.0,27197.0,44831.0,26303.0,38571.0,28428.0,46582.0,3.2950000000000004,478220.442,21195.0,37792.0,6500000.0,6600000.0,29494.0,37984.0,,,,
56,network-suite-1hopsim,3,32,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,10529.0,12085.0,10267.0,12139.0,9964.0,12096.0,12571.0,19093.0,14374.0,16222.000000000002,9931.0,12278.0,10295.0,12110.0,10252.0,12513.0,10324.0,12262.0,1.199,168456.714,10093.0,12184.0,6500000.0,6600000.0,10031.0,12373.0,,,,
57,network-suite-1hopsim,3,16,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,9481.0,10554.0,8042.0,10635.0,9314.0,10553.0,8937.0,10506.0,9108.0,10362.0,9578.0,10507.0,8444.0,10871.0,9201.0,10375.0,9490.0,10742.0,0.795,126224.47499999999,9953.0,10695.0,6500000.0,6600000.0,8790.0,11034.0,,,,
58,network-suite-1hopsim,3,64,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,14965.0,33503.0,21662.0,31570.0,21247.0,28089.0,16114.0,24130.0,20623.0,30664.0,19076.0,25974.0,15627.0,23218.0,16116.0,24055.0,19173.0,27576.0,1.258,340758.4,16328.0,22661.0,6500000.0,6600000.0,20471.0,32396.0,,,,
59,network-suite-1hopsim,1,64,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,23116.0,33198.0,15412.0,33705.0,21171.0,32386.000000000004,16136.0,25279.0,17756.0,26710.0,19360.0,29223.0,21891.0,28509.0,20592.0,32579.0,15360.0,23970.0,1.555,356515.717,18392.0,32150.0,6500000.0,6600000.0,17119.0,27123.0,,,,
60,network-suite-1hopsim,2,32,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,14293.0,17589.0,10019.0,12671.0,9983.0,12279.0,10213.0,12378.0,10133.0,12269.0,10122.0,12319.0,10245.0,12452.0,10297.0,12448.0,10258.0,12552.0,0.868,164394.329,10336.0,12222.0,6500000.0,6600000.0,10511.0,12282.0,,,,
61,network-suite-1hopsim,2,256,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,25822.0,40131.0,34902.0,46123.0,31075.0,51070.0,37970.0,64364.99999999999,30867.0,44431.0,31838.0,50537.0,33691.0,48611.0,29917.0,48570.0,28976.0,41857.0,2.733,579446.725,23375.0,43242.0,6500000.0,6600000.0,35958.0,46994.0,,,,
62,network-suite-1hopsim,2,16,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,8376.0,10433.0,8655.0,10666.0,8232.0,10641.0,8118.0,10476.0,9212.0,10493.0,8463.0,10646.0,8228.0,10591.0,9137.0,10588.0,8601.0,10288.0,0.954,125381.163,8793.0,10545.0,6500000.0,6600000.0,,,,,,
63,network-suite-1hopsim,1,32,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,10072.0,12349.0,10175.0,12537.0,10074.0,13648.0,10212.0,12435.0,10170.0,12313.0,10017.0,12504.0,9855.0,12638.0,9985.0,12437.0,10150.0,12311.0,0.737,155528.56900000002,9868.0,12298.0,6500000.0,6600000.0,10271.0,12424.0,,,,
64,network-suite-1hopsim,1,16,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,8394.0,10179.0,8231.0,9976.0,8529.0,10057.0,8134.0,10026.0,8170.0,10050.0,8600.0,10069.0,7757.0,10129.0,7965.0,10069.0,8000.999999999999,10011.0,0.5559999999999999,120330.263,7890.0,10190.0,6500000.0,6600000.0,,,,,,
65,network-suite-1hopsim,2,128,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,26792.0,47153.0,25494.0,39456.0,30158.0,43841.0,22750.0,34371.0,26621.0,36457.0,21941.0,32715.000000000004,25142.0,36448.0,22098.0,41160.0,18353.0,29903.0,1.0679999999999998,474745.022,31046.0,45669.0,6500000.0,6600000.0,28202.0,43087.0,,,,
66,network-suite-1hopsim,2,64,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,16116.0,27341.0,13774.0,29364.0,21995.0,33056.0,14853.0,28443.0,14882.0,22801.0,18200.0,30719.0,19601.0,25431.0,18137.0,27448.0,18657.0,31720.0,3.1830000000000003,329214.511,15373.0,25924.0,6500000.0,6600000.0,13843.0,19803.0,,,,
67,network-suite-1hopsim,1,256,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,25226.0,35554.0,25763.0,67272.0,43948.0,56613.0,28603.0,47726.0,32235.0,41086.0,36215.0,48117.0,33769.0,46069.0,26934.0,40884.0,29608.0,41384.0,4.579,556785.314,29032.0,42562.0,6500000.0,6600000.0,29370.0,43300.0,,,,
68,network-suite-1hopsim,1,128,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,24693.0,40658.0,27402.0,39601.0,22025.0,36439.0,25960.0,34885.0,21675.0,28687.0,29849.0,45040.0,19279.0,30984.0,19590.0,37562.0,24134.0,35947.0,2.15,458096.363,22642.0,39777.0,6500000.0,6600000.0,33668.0,46206.0,,,,
69,dfs-seq-suite,3,256,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6700000.0,6300000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,22449.0,25651.0,22842.0,25987.0,21901.0,26202.0,36927.0,45654.0,60996.0,72946.0,42336.0,50432.0,50664.0,60566.0,41269.0,48242.0,39712.0,49989.0,52053.255,535572.8779999999,,,,,,,,,,
70,dfs-seq-suite,3,512,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,13100000.0,6500000.0,6800000.0,6300000.0,6800000.0,6300000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,86174.0,135319.0,62317.0,97143.0,52370.0,114928.0,78029.0,143589.0,72486.0,113554.0,69476.0,128166.0,79386.0,129315.0,81037.0,115930.0,72971.0,126487.0,52118.452,1298840.434,,,,,,,,,,
71,dfs-seq-suite,3,128,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,31569.0,36080.0,31906.0,34281.0,30705.0,34208.0,32737.000000000004,34559.0,32452.0,33971.0,30843.0,34668.0,31930.0,33876.0,31755.0,34312.0,30051.0,33729.0,391.727,415323.191,,,,,,,,,,
72,dfs-seq-suite,2,512,12,6500000,6600000,6500000,6600000,6500000,6700000,6400000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,13100000.0,6400000.0,6600000.0,6500000.0,6700000.0,6400000.0,6600000.0,0,0,41855.0,48199.0,61529.0,102931.0,78758.0,178890.0,77532.0,118949.0,69150.0,127564.0,83388.0,114222.0,67160.0,135442.0,82408.0,101721.0,72375.0,134649.0,92238.203,1310028.5699999998,,,,,,,,,,
73,dfs-seq-suite,3,32,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,74933.0,75380.0,75560.0,75825.0,74326.0,74648.0,76556.0,76623.0,77638.0,78140.0,74729.0,75244.0,74924.0,75546.0,77247.0,77889.0,74198.0,74325.0,83.615,917501.751,,,,,,,,,,
74,dfs-seq-suite,3,16,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,11296.0,11313.0,11246.0,11263.0,11485.0,11504.0,11522.0,11545.0,11278.0,11305.0,11663.0,11693.0,11495.0,11517.0,11435.0,11451.0,11451.0,11472.0,61.002,136284.09,11459.0,11491.0,6500000.0,6600000.0,11442.0,11458.0,,,,
75,dfs-seq-suite,3,64,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,46720.0,50279.0,43248.0,49940.0,46112.0,49352.0,46683.0,50729.0,45932.0,50939.0,43553.0,49186.0,45432.0,49685.0,50143.0,51473.0,47539.0,49660.0,197.366,603608.2609999999,,,,,,,,,,
76,dfs-seq-suite,1,64,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,49289.0,50392.0,50202.0,52767.0,50198.0,53470.0,48470.0,51864.0,50363.0,53750.0,47487.0,51001.0,48904.0,51403.0,46596.0,50265.0,47465.0,50306.0,158.132,619279.288,,,,,,,,,,
77,dfs-seq-suite,2,32,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,77180.0,77386.0,73882.0,74629.0,78589.0,78827.0,74929.0,76298.0,76650.0,77478.0,73022.0,73846.0,75720.0,77621.0,73633.0,73890.0,77323.0,78140.0,76.517,913283.146,,,,,,,,,,
78,dfs-seq-suite,2,256,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,13100000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,23786.0,25957.0,23293.0,25941.0,26476.0,33447.0,44483.0,58657.0,50240.0,65596.0,22884.0,25460.0,53764.0,66427.0,44806.0,56241.0,23073.0,30474.0,27366.242,495132.359,,,,,,,,,,
79,dfs-seq-suite,2,16,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,11282.0,11289.0,11508.0,11529.0,11259.0,11288.0,11390.0,11402.0,11242.0,11269.0,11327.0,11341.0,11297.0,11320.0,11226.0,11238.0,11148.0,11184.0,59.5,135492.692,11771.0,11784.0,6500000.0,6600000.0,11719.0,11735.0,,,,
80,dfs-seq-suite,1,32,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,75276.0,76854.0,73899.0,74682.0,71942.0,72331.0,75259.0,75747.0,76591.0,77945.0,72552.0,72787.0,77737.0,78314.0,72472.0,73135.0,74459.0,74881.0,81.755,903197.295,,,,,,,,,,
81,dfs-seq-suite,1,16,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,10915.0,10927.0,11041.0,11064.0,10946.0,10959.0,10732.0,10770.0,10988.0,11001.0,10937.0,10953.0,10934.0,10941.0,10816.0,10827.0,11008.0,11024.0,55.398,130552.371,10860.0,10879.0,6500000.0,6600000.0,11322.0,11342.0,,,,
