,runtype,run,nranks,epcnt,epoch1_wr_min,epoch1_wr_max,epoch2_wr_min,epoch2_wr_max,epoch3_wr_min,epoch3_wr_max,epoch4_wr_min,epoch4_wr_max,epoch5_wr_min,epoch5_wr_max,epoch6_wr_min,epoch6_wr_max,epoch7_wr_min,epoch7_wr_max,epoch8_wr_min,epoch8_wr_max,epoch9_wr_min,epoch9_wr_max,epoch10_wr_min,epoch10_wr_max,load_std,wr_dropped,epoch4_tmin,epoch4_tmax,epoch5_tmin,epoch5_tmax,epoch6_tmin,epoch6_tmax,epoch7_tmin,epoch7_tmax,epoch8_tmin,epoch8_tmax,epoch9_tmin,epoch9_tmax,epoch10_tmin,epoch10_tmax,epoch11_tmin,epoch11_tmax,epoch12_tmin,epoch12_tmax,max_fin_dura,total_io_time,epoch3_tmin,epoch3_tmax,epoch11_wr_min,epoch11_wr_max,epoch2_tmin,epoch2_tmax,epoch12_wr_min,epoch12_wr_max,epoch1_tmin,epoch1_tmax
82,dfs-seq-suite,2,128,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,32195.999999999996,33790.0,31617.0,34589.0,28850.0,35355.0,31824.0,35545.0,30098.0,35623.0,28979.0,34433.0,30165.0,33614.0,30094.0,35062.0,26476.0,35478.0,337.402,416434.85500000004,,,,,,,,,,
83,dfs-seq-suite,2,64,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,45434.0,48113.0,46169.0,47906.0,45095.0,49908.0,44132.0,49820.0,46851.0,49433.0,44754.0,51152.0,45518.0,50218.0,45963.0,50871.0,47860.0,50077.0,176.05599999999998,594746.509,,,,,,,,,,
84,dfs-seq-suite,1,512,12,6500000,6600000,6500000,6800000,6300000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,7000000.0,6100000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,54300.0,91558.0,49119.0,114603.0,59723.0,121316.0,69012.0,144207.0,70697.0,127660.0,84790.0,118697.0,59609.0,127356.0,77079.0,114452.0,66512.0,126016.0,48921.518,1307933.277,,,,,,,,,,
85,dfs-seq-suite,1,256,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,22233.0,26016.0,22371.0,24781.0,29813.0,36870.0,34825.0,43244.0,31734.0,39488.0,30550.0,37155.0,42701.0,47564.0,31966.0,37628.0,40974.0,46666.0,12886.677000000001,429843.17600000004,,,,,,,,,,
86,dfs-seq-suite,1,128,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,30560.0,35495.0,31980.0,35358.0,32299.0,33975.0,32119.0,34869.0,31028.0,34521.0,31982.0,34225.0,32500.999999999996,34898.0,32131.999999999996,37428.0,31004.0,34956.0,448.303,420923.147,,,,,,,,,,
87,network-suite-bigrpc,3,256,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,18466.0,21605.0,20048.0,23391.0,18939.0,23203.0,17841.0,22613.0,17851.0,21380.0,18161.0,22765.0,18342.0,21682.0,18326.0,22540.0,18763.0,22540.0,2.543,270346.462,,,,,,,,,,
88,network-suite-bigrpc,3,512,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,,,,,,,,,,,,,0,0,,,,,,,,,,,17721.0,21740.0,17955.0,21699.0,18758.0,21740.0,18564.0,21749.0,3.068,265494.089,,,,,,,,,,
89,network-suite-bigrpc,3,128,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,26317.0,28534.0,27000.0,29769.0,25663.0,28430.0,25476.0,30769.0,24966.0,29984.0,26906.0,30410.0,24343.0,29049.0,26053.0,30743.0,26741.0,30422.0,2.6,357644.112,,,,,,,,,,
90,network-suite-bigrpc,2,512,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,18297.0,22432.0,18345.0,21551.0,18285.0,21299.0,17229.0,21071.0,18568.0,21903.0,17625.0,21529.0,17701.0,21676.0,17898.0,21806.0,17584.0,23672.0,2.637,262563.46,,,,,,,,,,
91,network-suite-bigrpc,3,32,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,66816.0,67461.0,68151.0,68573.0,68776.0,69096.0,74015.0,74332.0,68611.0,69098.0,68784.0,69249.0,68260.0,68344.0,72027.0,72115.0,69368.0,71710.0,0.6859999999999999,836412.812,,,,,,,,,,
92,network-suite-bigrpc,3,16,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,10037.0,10076.0,9997.0,10011.0,9997.0,10015.0,9987.0,9992.0,10011.0,10027.0,10005.0,10015.0,10091.0,10101.0,10022.0,10036.0,10130.0,10146.0,0.695,120814.60800000001,10181.0,10192.0,6500000.0,6600000.0,10727.0,10741.0,,,,
93,network-suite-bigrpc,3,64,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,40658.0,44768.0,39404.0,43614.0,41151.0,43928.0,39031.0,42529.0,40192.0,43243.0,42710.0,44137.0,41571.0,44195.0,40234.0,45540.0,43223.0,45278.0,0.653,527576.667,,,,,,,,,,
94,network-suite-bigrpc,1,64,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,40879.0,42279.0,37902.0,42176.0,38855.0,43775.0,41394.0,43143.0,43115.0,44949.0,37703.0,43408.0,41476.0,42308.0,39615.0,41627.0,41188.0,43411.0,1.891,524079.77400000003,,,,,,,,,,
95,network-suite-bigrpc,2,32,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,63929.0,64504.00000000001,66674.0,67445.0,69276.0,69667.0,66735.0,67488.0,64613.0,65572.0,65274.0,65650.0,65074.0,65248.00000000001,64658.0,65369.0,65351.0,66148.0,1.814,799887.1020000001,,,,,,,,,,
96,network-suite-bigrpc,2,256,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,18544.0,22924.0,18016.0,21431.0,17643.0,21727.0,17916.0,22609.0,17839.0,21285.0,17459.0,23031.0,18628.0,21083.0,18271.0,22001.0,18486.0,22351.0,2.16,267174.05000000005,,,,,,,,,,
97,network-suite-bigrpc,2,16,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,9928.0,9943.0,10060.0,10065.0,9884.0,9903.0,10105.0,10128.0,10007.0,10011.0,10041.0,10045.0,10094.0,10102.0,10040.0,10045.0,10056.0,10074.0,1.712,120861.424,10101.0,10122.0,6500000.0,6600000.0,10770.0,10784.0,,,,
98,network-suite-bigrpc,1,32,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,72815.0,73264.0,69455.0,69563.0,68485.0,68990.0,67517.0,67740.0,67541.0,67645.0,66282.0,67015.0,66756.0,67256.0,65078.99999999999,65322.99999999999,66815.0,66982.0,2.555,827537.535,,,,,,,,,,
99,network-suite-bigrpc,1,16,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,9985.0,9989.0,10048.0,10052.0,10060.0,10063.0,10024.0,10045.0,9975.0,9976.0,10102.0,10113.0,10168.0,10182.0,10234.0,10253.0,10085.0,10089.0,2.5820000000000003,120631.148,9967.0,9979.0,6500000.0,6600000.0,10610.0,10627.0,,,,
100,network-suite-bigrpc,2,128,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,27035.0,30529.0,24582.0,28591.0,26593.0,30502.0,26528.0,29188.0,27633.0,30700.0,26871.0,29866.0,27033.0,29854.0,27375.0,31319.0,25227.0,30464.0,2.539,365988.155,,,,,,,,,,
101,network-suite-bigrpc,2,64,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,43493.0,45651.0,40492.0,46184.0,40777.0,46807.0,40984.0,44448.0,44168.0,48755.0,38887.0,45702.0,39228.0,44331.0,39428.0,45317.0,41639.0,45419.0,1.655,548876.527,,,,,,,,,,
102,network-suite-bigrpc,1,512,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,17968.0,22515.0,18266.0,21309.0,17017.0,22983.0,18630.0,22486.0,18322.0,21770.0,17830.0,22418.0,18667.0,22311.0,19113.0,22045.0,18362.0,21029.0,2.709,265717.14400000003,,,,,,,,,,
103,network-suite-bigrpc,1,256,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,18908.0,22684.0,17501.0,21512.0,17907.0,21710.0,17761.0,21717.0,18130.0,21638.0,18012.0,22479.0,17743.0,22001.0,18348.0,20767.0,17981.0,22832.0,3.65,263591.59599999996,,,,,,,,,,
104,network-suite-bigrpc,1,128,12,6500000,6600000,6500000,6600000,6500000,6600000,6500000,6600000,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,0,0,27214.0,32331.000000000004,26813.0,31588.0,26149.0,28700.0,27404.0,30124.0,26552.0,31391.0,24925.0,33360.0,27590.0,31837.0,26042.0,31048.0,26152.0,30713.0,1.897,371297.561,,,,,,,,,,
105,dfs-ioonly,3,256,12,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2339.0,23652.0,2462.0,24129.0,2374.0,24610.0,2466.0,23892.0,2434.0,24510.0,2436.0,24221.0,2513.0,24267.0,2403.0,24628.0,2489.0,40787.0,23814.197,317673.423,2324.0,27345.0,6500000.0,6500000.0,2465.0,15602.0,6500000.0,6500000.0,1924.0,16215.0
106,dfs-ioonly,3,512,12,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2389.0,48158.0,2317.0,48514.0,2405.0,91002.0,2435.0,105560.0,2440.0,104009.0,2390.0,102638.0,2389.0,103433.0,2431.0,103279.0,2446.0,102711.0,36340.017,971804.395,2408.0,48451.0,6500000.0,6500000.0,2308.0,42287.0,6500000.0,6500000.0,4811.0,35422.0
107,dfs-ioonly,3,128,12,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2454.0,11707.0,2457.0,11562.0,2370.0,11642.0,2487.0,11310.0,2468.0,11593.0,2490.0,11686.0,2419.0,11660.0,2485.0,11712.0,2484.0,11950.0,8724.880000000001,135211.127,2434.0,11496.0,6500000.0,6500000.0,2515.0,3900.0,6500000.0,6500000.0,2015.0000000000002,6268.0
108,dfs-ioonly,2,512,12,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2358.0,51125.0,2412.0,77458.0,2355.0,106474.0,2379.0,105403.0,2407.0,105772.0,2385.0,107352.0,2422.0,109179.0,2444.0,106629.0,2370.0,107879.0,26899.362,1025235.5549999999,2394.0,44530.0,6500000.0,6500000.0,2400.0,41830.0,6500000.0,6500000.0,1697.0,34707.0
109,dfs-ioonly,3,32,12,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2545.0,3837.0,2490.0,5160.0,2579.0,5108.0,2595.0,4885.0,2514.0,4818.0,2632.0,4435.0,2515.0,4088.0,2520.0,4963.0,2555.0,4368.0,162.81,53665.915,2495.0,5054.0,6500000.0,6500000.0,2534.0,3851.0,6500000.0,6500000.0,2029.0,2934.0
110,dfs-ioonly,3,16,12,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2621.0,3301.0,2485.0,3479.0,2583.0,4770.0,2580.0,4340.0,2512.0,4316.0,2626.0,3467.0,2680.0,3500.0,2687.0,3617.0,2599.0,5148.0,93.53,46080.703,2540.0,3233.0,6500000.0,6500000.0,2530.0,3811.0,6500000.0,6500000.0,1954.0,3005.0
111,dfs-ioonly,3,64,12,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2408.0,4064.0,2462.0,4300.0,2561.0,4318.0,2444.0,5967.0,2484.0,5946.0,2466.0,6319.0,2451.0,5958.0,2431.0,6040.0,2405.0,5908.0,8691.449999999999,69198.003,2471.0,4248.0,6500000.0,6500000.0,2427.0,4187.0,6500000.0,6500000.0,1966.0,3251.0
112,dfs-ioonly,1,64,12,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2391.0,4370.0,2467.0,4248.0,2521.0,4367.0,2405.0,4950.0,2515.0,6966.0,2475.0,6311.0,2496.0,5937.0,2471.0,5974.0,2477.0,6023.0,8355.364,69742.462,2470.0,4201.0,6500000.0,6500000.0,2461.0,4225.0,6500000.0,6500000.0,2013.0,3815.0
113,dfs-ioonly,2,32,12,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2550.0,3897.0,2551.0,3938.0,2559.0,4473.0,2598.0,3944.0,2529.0,3747.0,2625.0,4262.0,2517.0,4093.0,2596.0,4059.9999999999995,2508.0,4287.0,182.727,48298.24,2498.0,3938.0,6500000.0,6500000.0,2487.0,4094.0000000000005,6500000.0,6500000.0,2130.0,3383.0
114,dfs-ioonly,2,256,12,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2457.0,24304.0,2430.0,24531.0,2459.0,24356.0,2418.0,24163.0,2451.0,24266.0,2446.0,24269.0,2440.0,24405.0,2429.0,45768.0,2487.0,38685.0,26758.078999999998,340187.876,2417.0,25703.0,6500000.0,6500000.0,2415.0,19085.0,6500000.0,6500000.0,1935.0,13896.0
115,dfs-ioonly,2,16,12,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2586.0,3821.0,2597.0,3797.0,2550.0,4069.0,2669.0,3901.0,2568.0,3953.0,2585.0,4439.0,2504.0,3638.0,2588.0,5024.0,2587.0,3631.0,98.27,46608.467,2589.0,3822.0,6500000.0,6500000.0,2584.0,3546.0,6500000.0,6500000.0,2045.0,2870.0
116,dfs-ioonly,1,32,12,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2545.0,3840.0,2539.0,3963.0,2570.0,3836.0,2545.0,4207.0,2569.0,3918.0,2488.0,4521.0,2469.0,4231.0,2566.0,4078.9999999999995,2508.0,4750.0,117.018,48120.089,2488.0,3670.0,6500000.0,6500000.0,2511.0,4151.0,6500000.0,6500000.0,2013.9999999999998,2837.0
117,dfs-ioonly,1,16,12,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2554.0,3349.0,2566.0,4347.0,2686.0,3900.0,2554.0,4002.0,2677.0,3561.0,2652.0,3512.0,2775.0,3283.0,2663.0,3147.0,2560.0,3723.0,84.47300000000001,43449.054,2533.0,3981.0,6500000.0,6500000.0,2618.0,3897.0,6500000.0,6500000.0,2029.0,2663.0
118,dfs-ioonly,2,128,12,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2440.0,9922.0,2444.0,13116.0,2503.0,13167.0,2509.0,11592.0,2485.0,11540.0,2484.0,12001.0,2440.0,11215.0,2531.0,11768.0,2527.0,11699.0,8349.976,134723.711,2514.0,9240.0,6500000.0,6500000.0,2516.0,4952.0,6500000.0,6500000.0,1963.0,6162.0
119,dfs-ioonly,2,64,12,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2442.0,4183.0,2440.0,4309.0,2537.0,4288.0,2488.0,5061.0,2496.0,6927.0,2493.0,6017.0,2519.0,5980.0,2537.0,6098.0,2560.0,6012.0,8241.548999999999,68882.425,2499.0,4227.0,6500000.0,6500000.0,2452.0,4161.0,6500000.0,6500000.0,1966.0,3377.0
120,dfs-ioonly,1,512,12,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2375.0,79172.0,2372.0,115241.0,2390.0,104142.0,2396.0,100986.0,2422.0,101491.0,2413.0,101163.0,2408.0,103906.0,2457.0,104071.0,2459.0,103110.0,35356.252,1077818.181,2364.0,51477.0,6500000.0,6500000.0,2402.0,41539.0,6500000.0,6500000.0,5392.0,36163.0
121,dfs-ioonly,1,256,12,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2471.0,24117.0,2426.0,24127.0,2474.0,24628.0,2458.0,24128.0,2363.0,24213.0,2449.0,23888.0,2414.0,24263.0,2447.0,24095.0,2411.0,24533.0,21701.722,298357.33800000005,2440.0,25910.0,6500000.0,6500000.0,2403.0,18863.0,6500000.0,6500000.0,1977.0,13893.0
122,dfs-ioonly,1,128,12,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,0,0,2447.0,11081.0,2403.0,11427.0,2493.0,12030.0,2458.0,11982.0,2477.0,11736.0,2491.0,11532.0,2501.0,11557.0,2511.0,11693.0,2515.0,11636.0,8528.62,135207.751,2410.0,9327.0,6500000.0,6500000.0,2464.0,5513.0,6500000.0,6500000.0,2020.0,7164.0
